src_id,src_community,dest_id,dest_community
81252,21,4028951,0
81252,21,4031217,4
81252,21,4036199,0
81252,21,4038729,3
81252,21,4042305,3
81252,21,4044915,21
81252,21,4047610,21
81252,21,4047885,3
81252,21,4050777,21
81252,21,4050788,21
81252,21,4058267,21
81252,21,4059435,4
81252,21,406617,4
81252,21,4068470,3
81252,21,4075051,3
81252,21,4079638,3
81252,21,4083299,21
81252,21,4088829,0
81252,21,4089205,3
81252,21,4091209,21
81252,21,409724,0
81252,21,4107000,21
81252,21,4109296,21
81252,21,4111203,21
81252,21,411673,0
81252,21,4116836,21
81252,21,4117528,15
81252,21,4122274,15
81252,21,4122729,0
81252,21,4123571,0
81252,21,4129443,14
81252,21,4132902,21
81252,21,4133074,30
81252,21,4149195,21
81252,21,4149238,21
81252,21,4152070,21
81252,21,4165071,21
81252,21,4169714,14
81252,21,4174824,3
81252,21,4179325,3
81252,21,4184515,0
81252,21,4191205,3
81252,21,4191922,3
81252,21,4192162,21
81252,21,4195663,21
81252,21,4195794,21
81252,21,4199332,14
81252,21,4200087,3
81252,21,4202398,21
81252,21,4208231,14
81252,21,4208996,0
81252,21,420936,4
81252,21,420972,3
81252,21,4210476,21
81252,21,4212398,4
81252,21,421427,3
81252,21,4214986,21
81252,21,4220428,3
81252,21,4225660,21
81252,21,4226399,21
81252,21,4234527,14
81252,21,4261961,14
81252,21,4262163,21
81252,21,426508,3
81252,21,4269552,15
81252,21,4271878,21
81252,21,4271978,21
81252,21,4275088,28
81252,21,427792,21
81252,21,4284196,21
81252,21,4288053,21
81252,21,4303712,21
81252,21,430385,1
81252,21,4309453,21
81252,21,431229,0
81252,21,4322077,21
81252,21,432359,30
81252,21,4327022,21
81252,21,4332857,21
81252,21,4333256,3
81252,21,4336548,21
81252,21,4341297,21
81252,21,4342538,0
81252,21,4355905,15
81252,21,4358780,0
81252,21,4362506,21
81252,21,436286,15
81252,21,4366622,21
81252,21,4366633,21
81252,21,4370116,21
81252,21,4371247,21
81252,21,4375435,21
81252,21,4375522,0
81252,21,4376567,0
81252,21,4377590,15
81252,21,4377842,15
81252,21,4378365,4
81252,21,4378431,15
81252,21,4379822,21
81252,21,4379945,21
81252,21,4381216,21
81252,21,4381344,21
81252,21,438259,3
81252,21,4386298,0
81252,21,4390255,21
81252,21,4391107,15
81252,21,4392378,21
81252,21,4392600,21
81252,21,4401768,0
81252,21,4401972,0
81252,21,4404960,21
81252,21,4405159,21
81252,21,4405165,21
81252,21,4405181,21
81252,21,4405334,21
81252,21,4408040,21
81252,21,4408367,0
81252,21,4410023,21
81252,21,4410300,21
81252,21,4420382,21
81252,21,4429096,21
81252,21,4442793,21
81252,21,444416,22
81252,21,4444395,21
81252,21,4446515,21
81252,21,4448945,21
81252,21,4449186,0
81252,21,4455349,21
81252,21,4455841,4
81252,21,4457434,4
81252,21,4457767,4
81252,21,4463195,21
81252,21,4472282,21
81252,21,4477857,21
81252,21,4484178,0
81252,21,449057,0
81252,21,4493041,0
81252,21,4497236,4
81252,21,4499358,0
81252,21,4506148,21
81252,21,4511495,21
81252,21,4513225,21
81252,21,4514402,21
81252,21,4516430,21
81252,21,4516790,21
81252,21,4518068,0
81252,21,4520110,20
81252,21,452040,0
81252,21,4522274,22
81252,21,4526127,21
81252,21,4530857,21
81252,21,4535890,21
81252,21,4535899,21
81252,21,4540416,14
81252,21,4541586,21
81252,21,4543554,21
81252,21,4546145,0
81252,21,4550277,21
81252,21,4551596,0
81252,21,4555704,0
81252,21,4576121,21
81252,21,4577079,21
81252,21,4583630,21
81252,21,4587195,3
81252,21,4587280,4
81252,21,4589752,22
81252,21,4595685,0
81252,21,4600684,21
81252,21,4601270,21
81252,21,4602226,15
81252,21,4605531,3
81252,21,460731,0
81252,21,4620698,21
81252,21,4625172,21
81252,21,4627286,21
81252,21,4630410,21
81252,21,463069,21
81252,21,4631281,21
81252,21,4631733,0
81252,21,4635629,4
81252,21,4636217,21
81252,21,4636220,21
81252,21,4638761,1
81252,21,4655909,14
81252,21,4657879,21
81252,21,466189,3
81252,21,4665724,4
81252,21,4665759,4
81252,21,4669243,21
81252,21,4671160,21
81252,21,4671764,21
81252,21,4674149,21
81252,21,4675501,21
81252,21,4680345,4
81252,21,4686448,4
81252,21,4686469,4
81252,21,4686976,4
81252,21,4688895,0
81252,21,4688911,21
81252,21,4689533,3
81252,21,4696565,21
81252,21,471036,4
81252,21,4712295,21
81252,21,4712790,21
81252,21,4714697,0
81252,21,4715867,3
81252,21,4746825,21
81252,21,4747922,21
81252,21,4752747,4
81252,21,4755040,21
81252,21,4766114,21
81252,21,4773887,21
81252,21,4775226,21
81252,21,4775440,21
81252,21,4778793,3
81252,21,4779258,0
81252,21,4796968,21
81252,21,4808562,21
81252,21,4812894,21
81252,21,4828182,0
81252,21,4828842,21
81252,21,4837734,3
81252,21,4840958,21
81252,21,485165,3
81252,21,485750,3
81252,21,4864237,14
81252,21,4869159,0
81252,21,4883285,21
81252,21,4884309,3
81252,21,4897352,3
81252,21,4911140,21
81252,21,4911265,21
81252,21,4914403,1
81252,21,4916459,21
81252,21,4916535,21
81252,21,4925741,0
81252,21,4933853,21
81252,21,4948975,0
81252,21,4975103,21
81252,21,4978655,3
81252,21,4979615,21
81252,21,498620,4
81252,21,4997032,0
81252,21,5014936,0
81252,21,5016420,14
81252,21,5018830,3
81252,21,5021508,0
81252,21,5028101,4
81252,21,5028240,0
81252,21,5029040,4
81252,21,5029569,21
81252,21,5029596,21
81252,21,5029610,4
81252,21,5029654,21
81252,21,5035010,21
81252,21,5043125,21
81252,21,5047492,0
81252,21,5051167,21
81252,21,5052190,3
81252,21,5063396,14
81252,21,5068357,21
81252,21,5072830,14
81252,21,5099970,3
81252,21,510412,3
81252,21,511440,20
81252,21,5115737,14
81252,21,511685,22
81252,21,5131829,21
81252,21,5131944,0
81252,21,5155755,0
81252,21,5175225,0
81252,21,5185025,21
81252,21,5187015,21
81252,21,519859,3
81252,21,522319,21
81252,21,524175,0
81252,21,5292566,21
81252,21,529787,30
81252,21,5301144,3
81252,21,5305814,21
81252,21,5310841,3
81252,21,5332672,3
81252,21,5335301,21
81252,21,5346097,21
81252,21,5346415,21
81252,21,5351003,0
81252,21,5391632,15
81252,21,540719,3
81252,21,5408244,0
81252,21,541572,3
81252,21,541843,20
81252,21,542081,22
81252,21,542824,3
81252,21,5430055,3
81252,21,543020,4
81252,21,5441075,3
81252,21,5464237,3
81252,21,5488086,0
81252,21,5500166,21
81252,21,5501626,15
81252,21,5505057,0
81252,21,552553,3
81252,21,5531842,21
81252,21,5536886,21
81252,21,5539133,3
81252,21,5540779,0
81252,21,5541033,21
81252,21,5541854,14
81252,21,555706,22
81252,21,556065,14
81252,21,556081,21
81252,21,5562254,21
81252,21,5569527,21
81252,21,5570382,14
81252,21,5580191,4
81252,21,5597056,0
81252,21,5597065,0
81252,21,5601684,21
81252,21,5608004,14
81252,21,5613610,21
81252,21,5655496,4
81252,21,5700459,0
81252,21,5708054,21
81252,21,5715290,4
81252,21,5727525,3
81252,21,5731885,21
81252,21,5760145,3
81252,21,5761832,3
81252,21,5762234,15
81252,21,5767388,22
81252,21,5804842,21
81252,21,5806628,14
81252,21,5810670,0
81252,21,5812662,21
81252,21,5823042,0
81252,21,5833278,22
81252,21,585528,3
81252,21,5894699,4
81252,21,5903925,0
81252,21,590825,14
81252,21,592542,3
81252,21,593313,21
81252,21,5940103,21
81252,21,5969741,0
81252,21,598472,21
81252,21,5997735,3
81252,21,600724,21
81252,21,6029899,0
81252,21,6032673,21
81252,21,6045371,21
81252,21,6051288,0
81252,21,607277,1
81252,21,6083455,14
81252,21,609219,3
81252,21,609361,21
81252,21,6097521,3
81252,21,610251,3
81252,21,6111548,21
81252,21,6113209,14
81252,21,6121525,0
81252,21,612709,21
81252,21,6134990,21
81252,21,614894,4
81252,21,6153571,4
81252,21,6156105,21
81252,21,6160742,21
81252,21,6185816,3
81252,21,6223326,21
81252,21,6236100,0
81252,21,6236172,21
81252,21,6238066,21
81252,21,6245672,21
81252,21,6247798,15
81252,21,6252372,21
81252,21,6256384,4
81252,21,6262975,21
81252,21,627101,3
81252,21,6312882,21
81252,21,631594,4
81252,21,6323206,3
81252,21,6329859,3
81252,21,6360435,22
81252,21,6361489,21
81252,21,6364979,21
81252,21,6370155,21
81252,21,6371554,21
81252,21,6377843,3
81252,21,6379073,21
81252,21,6386586,21
81252,21,638679,3
81252,21,6391307,21
81252,21,639352,21
81252,21,639994,21
81252,21,6407597,3
81252,21,6419946,21
81252,21,6420869,21
81252,21,6422386,0
81252,21,6424017,3
81252,21,6431217,21
81252,21,6442024,21
81252,21,6442513,3
81252,21,6448397,14
81252,21,6457236,21
81252,21,6460886,21
81252,21,6465124,21
81252,21,6472583,0
81252,21,647746,21
81252,21,648590,4
81252,21,6489701,0
81252,21,650997,0
81252,21,6517735,0
81252,21,652378,0
81252,21,652427,0
81252,21,6527603,21
81252,21,6529900,21
81252,21,6529904,21
81252,21,6529906,21
81252,21,6530845,22
81252,21,6531748,0
81252,21,6537171,0
81252,21,6556147,0
81252,21,6563627,21
81252,21,6564461,21
81252,21,6577404,0
81252,21,6589470,21
81252,21,6591439,21
81252,21,6617908,15
81252,21,6623876,21
81252,21,663819,3
81252,21,6642624,21
81252,21,6644421,21
81252,21,6680016,21
81252,21,6682808,3
81252,21,6685383,0
81252,21,6695291,21
81252,21,6697726,15
81252,21,6701384,3
81252,21,6704468,3
81252,21,6706156,21
81252,21,6713665,4
81252,21,6728766,21
81252,21,6772105,0
81252,21,6781542,14
81252,21,6789806,0
81252,21,6790400,0
81252,21,6881230,21
81252,21,6886344,21
81252,21,6903170,21
81252,21,6907790,0
81252,21,6928168,21
81252,21,693092,0
81252,21,695527,3
81252,21,6961308,4
81252,21,697923,21
81252,21,699395,28
81252,21,699549,1
81252,21,7051600,14
81252,21,705328,22
81252,21,710205,0
81252,21,715302,0
81252,21,715982,0
81252,21,716186,21
81252,21,719381,21
81252,21,726787,0
81252,21,728149,21
81252,21,728383,0
81252,21,7294734,21
81252,21,737363,4
81252,21,737410,0
81252,21,741304,14
81252,21,741718,21
81252,21,7435620,21
81252,21,746049,0
81252,21,751918,21
81252,21,7523554,21
81252,21,7526753,21
81252,21,7530969,0
81252,21,7533109,21
81252,21,7534859,0
81252,21,7546052,0
81252,21,755052,30
81252,21,7560022,14
81252,21,7563606,14
81252,21,7570638,3
81252,21,757106,21
81252,21,7576643,3
81252,21,7576868,21
81252,21,7584191,0
81252,21,758502,0
81252,21,759908,21
81252,21,7639843,0
81252,21,7644180,0
81252,21,7645472,0
81252,21,7645876,21
81252,21,7663904,4
81252,21,7665144,21
81252,21,7669892,4
81252,21,7675791,0
81252,21,768145,3
81252,21,7688824,21
81252,21,7691885,4
81252,21,7693090,21
81252,21,7695937,4
81252,21,7701653,21
81252,21,7716617,4
81252,21,773880,15
81252,21,7745302,21
81252,21,7771977,4
81252,21,777259,21
81252,21,777896,0
81252,21,7794452,3
81252,21,7800348,0
81252,21,7814434,21
81252,21,7826355,4
81252,21,7845340,0
81252,21,7846434,0
81252,21,7857601,22
81252,21,786305,0
81252,21,7874797,3
81252,21,787566,21
81252,21,788290,3
81252,21,7884588,3
81252,21,790128,21
81252,21,7901701,0
81252,21,7903987,4
81252,21,7904352,21
81252,21,7912872,21
81252,21,794047,21
81252,21,7967117,3
81252,21,796882,3
81252,21,7969768,21
81252,21,797237,4
81252,21,797465,14
81252,21,7976778,14
81252,21,7985874,3
81252,21,7997540,21
81252,21,799868,21
81252,21,801983,21
81252,21,802136,30
81252,21,8046328,21
81252,21,8054326,15
81252,21,8055062,21
81252,21,8056278,0
81252,21,8090137,21
81252,21,8104531,0
81252,21,8142028,21
81252,21,8143605,0
81252,21,8153190,3
81252,21,8190268,21
81252,21,821110,21
81252,21,823472,3
81252,21,8259720,21
81252,21,8264965,14
81252,21,8287517,0
81252,21,8295780,28
81252,21,831474,21
81252,21,8335923,15
81252,21,8338792,0
81252,21,8350986,21
81252,21,8374116,21
81252,21,8376686,3
81252,21,8390687,21
81252,21,8395918,21
81252,21,8397876,21
81252,21,8398821,3
81252,21,8430191,21
81252,21,8448703,28
81252,21,8460815,21
81252,21,8477836,21
81252,21,8527396,0
81252,21,85747,0
81252,21,8600866,21
81252,21,860643,0
81252,21,862153,3
81252,21,8641948,21
81252,21,8644538,21
81252,21,8645270,21
81252,21,8645785,21
81252,21,8646554,15
81252,21,8646602,15
81252,21,8658255,21
81252,21,8659075,14
81252,21,8664361,0
81252,21,8667252,21
81252,21,86730,0
81252,21,8676134,14
81252,21,8693764,14
81252,21,86951,0
81252,21,8725101,28
81252,21,8755420,21
81252,21,8773805,3
81252,21,8778831,21
81252,21,8788703,21
81252,21,879216,21
81252,21,8801549,21
81252,21,8809796,0
81252,21,8816907,21
81252,21,8851454,21
81252,21,885875,28
81252,21,8873766,21
81252,21,8896151,21
81252,21,8900146,15
81252,21,89005,3
81252,21,8917629,3
81252,21,8929768,21
81252,21,8955804,21
81252,21,898617,4
81252,21,90038,0
81252,21,9028941,0
81252,21,90374,0
81252,21,90396,3
81252,21,907337,21
81252,21,9085645,15
81252,21,908876,0
81252,21,909191,0
81252,21,909777,30
81252,21,909879,3
81252,21,9116110,21
81252,21,9152495,3
81252,21,9178792,21
81252,21,9196051,3
81252,21,9332105,21
81252,21,9335825,21
81252,21,9366501,0
81252,21,9368304,3
81252,21,93814,0
81252,21,9385307,21
81252,21,939316,0
81252,21,9399196,21
81252,21,9400874,21
81252,21,9413023,21
81252,21,9423870,21
81252,21,9424288,12
81252,21,9451198,15
81252,21,9458823,12
81252,21,9551106,14
81252,21,9569900,21
81252,21,9618493,3
81252,21,9651322,21
81252,21,9753470,0
81252,21,9789083,21
81252,21,9852367,21
81252,21,9855969,21
81252,21,9888190,21
81252,21,9893936,21
81252,21,9923020,21
81252,21,9939041,0
81252,21,9949698,21
81252,21,9974675,3
81252,21,9975451,0
81252,21,99813,3
81307,4,2123726,4
